,RIC,Date_Time,Price,Volume,Market_VWAP,Qualifiers,Ex_Cntrb_ID,TradeCategory,GMT_Offset,Type
808,1606.HK,2016-07-11 07:50:14.600156+00:00,1.89,32000,1.9611,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
809,1606.HK,2016-07-11 07:50:51.148167+00:00,1.89,20000,1.9611,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
810,1606.HK,2016-07-11 07:50:51.148327+00:00,1.89,30000,1.9611,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
811,1606.HK,2016-07-11 07:52:30.903991+00:00,1.89,28000,1.9611,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
812,1606.HK,2016-07-11 07:53:57.424581+00:00,1.89,2000,1.9611,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
813,1606.HK,2016-07-11 07:58:26.912769+00:00,1.87,24000,1.9586,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
814,1606.HK,2016-07-11 07:58:28.844787+00:00,1.87,388000,1.9584,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
815,1606.HK,2016-07-11 07:58:39.204493+00:00,1.87,1000000,1.9562,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
816,1606.HK,2016-07-11 07:58:49.429066+00:00,1.86,80000,1.9561,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
817,1606.HK,2016-07-11 07:58:52.188352+00:00,1.86,2000,1.956,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
818,1606.HK,2016-07-11 07:59:12.484608+00:00,1.86,194000,1.9554,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
819,1606.HK,2016-07-11 07:59:20.777071+00:00,1.86,10000,1.9551,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
820,1606.HK,2016-07-11 07:59:38.505180+00:00,1.86,200000,1.9545,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
821,1606.HK,2016-07-11 07:59:43.541152+00:00,1.86,50000,1.9533,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
822,1606.HK,2016-07-11 07:59:49.876532+00:00,1.86,386000,1.9529,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
823,1606.HK,2016-07-11 07:59:55.833190+00:00,1.86,12000,1.9528,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
824,1606.HK,2016-07-11 07:59:58.145316+00:00,1.86,100000,1.9527,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
825,1606.HK,2016-07-11 01:00:00.200845+00:00,1.85,42000,,X[ACT_FLAG1],,X[ACT_FLAG1],8,Trade
826,1606.HK,2016-07-11 01:00:00.209130+00:00,1.87,2000,,X[ACT_FLAG1],,X[ACT_FLAG1],8,Trade
827,1606.HK,2016-07-11 01:02:01.613453+00:00,1.9,48000,,P[ACT_FLAG1],,P[ACT_FLAG1],8,Trade
828,1606.HK,2016-07-11 01:20:00.253796+00:00,2,18000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
829,1606.HK,2016-07-11 01:20:00.253938+00:00,2,100000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
830,1606.HK,2016-07-11 01:20:00.253938+00:00,2,10000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
831,1606.HK,2016-07-11 01:20:00.254006+00:00,2,2000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
832,1606.HK,2016-07-11 01:20:00.254424+00:00,2,2000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
833,1606.HK,2016-07-11 01:20:00.256950+00:00,2,2000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
834,1606.HK,2016-07-11 01:20:00.256950+00:00,2,2000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
835,1606.HK,2016-07-11 01:20:00.256950+00:00,2,30000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
836,1606.HK,2016-07-11 01:20:00.257020+00:00,2,2000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
837,1606.HK,2016-07-11 01:20:00.257088+00:00,2,2000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
838,1606.HK,2016-07-11 01:20:00.263093+00:00,2,6000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
839,1606.HK,2016-07-11 01:20:00.263171+00:00,2,50000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
840,1606.HK,2016-07-11 01:20:00.263393+00:00,2,10000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
841,1606.HK,2016-07-11 01:20:00.263393+00:00,2,50000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
842,1606.HK,2016-07-11 01:20:00.263468+00:00,2,100000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
843,1606.HK,2016-07-11 01:20:00.266815+00:00,2,50000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
844,1606.HK,2016-07-11 01:20:00.266886+00:00,2,200000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
845,1606.HK,2016-07-11 01:20:00.266956+00:00,2,40000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
846,1606.HK,2016-07-11 01:20:00.267404+00:00,2,10000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
847,1606.HK,2016-07-11 01:20:00.267752+00:00,2,1000000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
848,1606.HK,2016-07-11 01:20:00.267752+00:00,2,1000000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
849,1606.HK,2016-07-11 01:20:00.267814+00:00,2,1200000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
850,1606.HK,2016-07-11 01:20:00.267932+00:00,2,1200000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
851,1606.HK,2016-07-11 01:20:00.267932+00:00,2,1000000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
852,1606.HK,2016-07-11 01:20:00.267992+00:00,2,106000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
853,1606.HK,2016-07-11 01:20:00.274423+00:00,2,2000000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
854,1606.HK,2016-07-11 05:56:35.350056+00:00,1.88,2000,1.9781,Y[ACT_FLAG1],,Y[ACT_FLAG1],8,Trade
855,1606.HK,2016-07-11 01:30:00.662510+00:00,2,1200000,2,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
856,1606.HK,2016-07-11 01:30:01.130537+00:00,2,616000,2,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
857,1606.HK,2016-07-11 01:30:01.154614+00:00,2,1016000,2,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
858,1606.HK,2016-07-11 01:30:01.194505+00:00,2,1200000,2,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
859,1606.HK,2016-07-11 01:30:01.206479+00:00,2,1016000,2,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
860,1606.HK,2016-07-11 01:30:01.342615+00:00,2,2000,2,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
861,1606.HK,2016-07-11 01:30:01.682520+00:00,2,2000,2,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
862,1606.HK,2016-07-11 01:30:01.702577+00:00,2,2000,2,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
863,1606.HK,2016-07-11 01:30:02.150607+00:00,2,1200000,2,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
864,1606.HK,2016-07-11 01:30:03.338706+00:00,2,10000,2,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
865,1606.HK,2016-07-11 01:30:10.598142+00:00,1.99,200000,2,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
866,1606.HK,2016-07-11 01:30:15.534340+00:00,1.99,48000,1.9999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
867,1606.HK,2016-07-11 01:30:19.114617+00:00,1.99,6000,1.9999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
868,1606.HK,2016-07-11 01:30:22.146807+00:00,2,4000,1.9999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
869,1606.HK,2016-07-11 01:30:23.318871+00:00,2,2000,1.9999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
870,1606.HK,2016-07-11 01:30:45.058018+00:00,1.99,2000,1.9998,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
871,1606.HK,2016-07-11 01:30:53.894545+00:00,1.99,2000,1.9997,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
872,1606.HK,2016-07-11 01:31:12.362896+00:00,1.99,50000,1.9997,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
873,1606.HK,2016-07-11 01:31:12.450617+00:00,1.99,4000,1.9997,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
874,1606.HK,2016-07-11 01:31:19.198035+00:00,1.99,4000,1.9997,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
875,1606.HK,2016-07-11 01:31:28.094517+00:00,1.99,180000,1.9997,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
876,1606.HK,2016-07-11 01:32:01.954500+00:00,1.99,4000,1.9996,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
877,1606.HK,2016-07-11 01:32:12.194491+00:00,1.99,4000,1.9996,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
878,1606.HK,2016-07-11 01:32:23.907209+00:00,1.99,20000,1.9992,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
879,1606.HK,2016-07-11 01:32:24.342802+00:00,1.99,500000,1.9992,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
880,1606.HK,2016-07-11 01:32:24.747257+00:00,1.99,10000,1.9992,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
881,1606.HK,2016-07-11 01:33:25.974369+00:00,1.99,4000,1.999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
882,1606.HK,2016-07-11 01:33:37.751069+00:00,1.99,4000,1.999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
883,1606.HK,2016-07-11 01:33:41.382284+00:00,1.99,4000,1.999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
884,1606.HK,2016-07-11 01:33:43.630410+00:00,1.99,8000,1.999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
885,1606.HK,2016-07-11 01:33:45.347133+00:00,1.99,4000,1.999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
886,1606.HK,2016-07-11 01:33:57.350219+00:00,1.99,4000,1.999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
887,1606.HK,2016-07-11 01:33:57.634843+00:00,1.99,2000,1.999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
888,1606.HK,2016-07-11 01:34:28.247050+00:00,1.98,2000,1.999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
889,1606.HK,2016-07-11 01:35:11.371286+00:00,1.98,2000,1.999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
890,1606.HK,2016-07-11 01:35:30.858640+00:00,1.98,4000,1.999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
891,1606.HK,2016-07-11 01:37:16.482879+00:00,1.98,2000,1.999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
892,1606.HK,2016-07-11 01:38:58.190718+00:00,1.98,20000,1.999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
893,1606.HK,2016-07-11 01:39:21.831077+00:00,1.98,2000,1.999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
894,1606.HK,2016-07-11 01:39:42.207604+00:00,1.98,10000,1.999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
895,1606.HK,2016-07-11 01:39:43.027296+00:00,1.98,4000,1.999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
896,1606.HK,2016-07-11 01:40:01.131676+00:00,1.98,2000,1.999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
897,1606.HK,2016-07-11 01:40:19.475423+00:00,1.98,4000,1.999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
898,1606.HK,2016-07-11 01:41:25.007227+00:00,1.98,4000,1.9989,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
899,1606.HK,2016-07-11 01:42:29.606999+00:00,1.98,2000,1.9989,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
900,1606.HK,2016-07-11 01:43:15.280417+00:00,1.98,30000,1.9989,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
901,1606.HK,2016-07-11 01:44:12.531001+00:00,1.98,50000,1.9989,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
902,1606.HK,2016-07-11 01:44:12.683014+00:00,1.98,2000,1.9989,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
903,1606.HK,2016-07-11 01:44:47.779982+00:00,1.98,2000,1.9989,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
904,1606.HK,2016-07-11 01:45:06.259346+00:00,1.98,2000,1.9989,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
905,1606.HK,2016-07-11 01:45:07.255426+00:00,1.98,2000,1.9989,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
906,1606.HK,2016-07-11 01:45:12.444455+00:00,1.98,2000,1.9989,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
907,1606.HK,2016-07-11 01:48:04.751835+00:00,1.98,2000,1.9989,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
908,1606.HK,2016-07-11 01:48:25.535695+00:00,1.98,4000,1.9989,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
909,1606.HK,2016-07-11 01:48:53.047266+00:00,1.98,8000,1.9989,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
910,1606.HK,2016-07-11 01:48:58.616073+00:00,1.98,2000,1.9989,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
911,1606.HK,2016-07-11 01:49:19.711832+00:00,1.98,4000,1.9989,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
912,1606.HK,2016-07-11 01:49:31.195510+00:00,1.98,516000,1.9988,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
913,1606.HK,2016-07-11 01:49:31.239497+00:00,1.98,136000,1.9987,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
914,1606.HK,2016-07-11 01:49:35.243749+00:00,1.98,12000,1.9987,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
915,1606.HK,2016-07-11 01:49:54.055861+00:00,1.97,2000,1.9986,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
916,1606.HK,2016-07-11 01:50:11.816485+00:00,1.97,2000,1.9986,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
917,1606.HK,2016-07-11 01:51:35.615928+00:00,1.96,50000,1.9983,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
918,1606.HK,2016-07-11 01:52:44.795968+00:00,1.96,4000,1.9983,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
919,1606.HK,2016-07-11 01:53:03.675989+00:00,1.97,2000,1.9983,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
920,1606.HK,2016-07-11 01:54:59.723638+00:00,1.96,438000,1.9981,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
921,1606.HK,2016-07-11 01:56:43.948098+00:00,1.96,2000,1.9981,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
922,1606.HK,2016-07-11 01:59:23.876124+00:00,1.96,2000,1.9981,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
923,1606.HK,2016-07-11 01:59:23.876754+00:00,1.96,20000,1.9981,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
924,1606.HK,2016-07-11 02:02:35.680301+00:00,1.96,4000,1.998,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
925,1606.HK,2016-07-11 02:03:22.239834+00:00,1.96,10000,1.998,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
926,1606.HK,2016-07-11 02:03:54.649053+00:00,1.96,8000,1.998,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
927,1606.HK,2016-07-11 02:11:15.620622+00:00,1.96,2000,1.998,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
928,1606.HK,2016-07-11 02:13:38.580711+00:00,1.96,2000,1.998,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
929,1606.HK,2016-07-11 02:13:38.580789+00:00,1.96,2000,1.998,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
930,1606.HK,2016-07-11 02:13:38.580789+00:00,1.96,2000,1.998,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
931,1606.HK,2016-07-11 02:14:55.809203+00:00,1.95,16000,1.9979,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
932,1606.HK,2016-07-11 02:15:35.377505+00:00,1.95,2000,1.9979,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
933,1606.HK,2016-07-11 02:20:53.353418+00:00,1.95,14000,1.9979,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
934,1606.HK,2016-07-11 02:25:32.617313+00:00,1.95,96000,1.9973,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
935,1606.HK,2016-07-11 02:25:43.785882+00:00,1.95,120000,1.9973,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
936,1606.HK,2016-07-11 02:27:35.153355+00:00,1.95,8000,1.9973,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
937,1606.HK,2016-07-11 02:29:38.973660+00:00,1.95,20000,1.9957,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
938,1606.HK,2016-07-11 02:29:38.974110+00:00,1.95,10000,1.9957,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
939,1606.HK,2016-07-11 02:29:39.049513+00:00,1.94,10000,1.9957,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
940,1606.HK,2016-07-11 02:30:08.502881+00:00,1.94,20000,1.9953,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
941,1606.HK,2016-07-11 02:30:43.570296+00:00,1.94,2000,1.9953,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
942,1606.HK,2016-07-11 02:36:42.134560+00:00,1.94,2000,1.9953,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
943,1606.HK,2016-07-11 02:37:41.430574+00:00,1.94,2000,1.9953,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
944,1606.HK,2016-07-11 02:46:21.414918+00:00,1.94,60000,1.9951,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
945,1606.HK,2016-07-11 02:46:21.414918+00:00,1.94,4000,1.9951,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
946,1606.HK,2016-07-11 02:46:21.415459+00:00,1.94,20000,1.9951,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
947,1606.HK,2016-07-11 02:46:25.467105+00:00,1.92,6000,1.9939,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
948,1606.HK,2016-07-11 02:46:25.467105+00:00,1.92,16000,1.9939,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
949,1606.HK,2016-07-11 02:46:26.975141+00:00,1.92,2000,1.9939,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
950,1606.HK,2016-07-11 02:46:29.419940+00:00,1.92,100000,1.9938,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
951,1606.HK,2016-07-11 02:46:29.419940+00:00,1.92,2000,1.9938,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
952,1606.HK,2016-07-11 02:49:13.751209+00:00,1.9,1000000,1.9866,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
953,1606.HK,2016-07-11 02:49:13.751209+00:00,1.9,290000,1.985,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
954,1606.HK,2016-07-11 02:51:44.339569+00:00,1.89,2000,1.9844,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
955,1606.HK,2016-07-11 02:52:47.583268+00:00,1.89,34000,1.9844,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
956,1606.HK,2016-07-11 02:53:16.070911+00:00,1.9,20000,1.9844,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
957,1606.HK,2016-07-11 02:56:19.375599+00:00,1.9,60000,1.9843,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
958,1606.HK,2016-07-11 02:58:02.199519+00:00,1.9,20000,1.9842,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
959,1606.HK,2016-07-11 03:02:11.696062+00:00,1.9,10000,1.9842,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
960,1606.HK,2016-07-11 03:05:09.923481+00:00,1.9,30000,1.9841,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
961,1606.HK,2016-07-11 03:12:05.052555+00:00,1.9,20000,1.984,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
962,1606.HK,2016-07-11 03:13:35.200805+00:00,1.9,12000,1.984,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
963,1606.HK,2016-07-11 03:16:22.812550+00:00,1.89,2000,1.9839,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
964,1606.HK,2016-07-11 03:17:46.532404+00:00,1.89,4000,1.9839,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
965,1606.HK,2016-07-11 03:18:44.977535+00:00,1.89,4000,1.9839,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
966,1606.HK,2016-07-11 03:20:52.377325+00:00,1.89,10000,1.9839,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
967,1606.HK,2016-07-11 03:22:41.636567+00:00,1.9,2000,1.9836,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
968,1606.HK,2016-07-11 03:38:35.258207+00:00,1.9,20000,1.9828,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
969,1606.HK,2016-07-11 05:00:00.542497+00:00,1.9,12000,1.9817,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
970,1606.HK,2016-07-11 05:04:11.587616+00:00,1.89,48000,1.9816,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
971,1606.HK,2016-07-11 05:04:49.719045+00:00,1.89,216000,1.9811,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
972,1606.HK,2016-07-11 05:04:54.818424+00:00,1.89,8000,1.9809,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
973,1606.HK,2016-07-11 05:05:00.334606+00:00,1.89,20000,1.9806,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
974,1606.HK,2016-07-11 05:05:13.190281+00:00,1.89,16000,1.9805,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
975,1606.HK,2016-07-11 05:08:14.586834+00:00,1.89,10000,1.9804,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
976,1606.HK,2016-07-11 05:16:23.655267+00:00,1.89,4000,1.9804,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
977,1606.HK,2016-07-11 05:18:43.027400+00:00,1.88,20000,1.9804,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
978,1606.HK,2016-07-11 05:21:05.939757+00:00,1.88,500000,1.9796,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
979,1606.HK,2016-07-11 05:56:06.513835+00:00,1.88,10000,1.9781,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
980,1606.HK,2016-07-11 05:57:50.814601+00:00,1.88,2000,1.9781,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
981,1606.HK,2016-07-11 06:03:20.926112+00:00,1.87,500000,1.9777,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
982,1606.HK,2016-07-11 06:06:33.227083+00:00,1.87,500000,1.9773,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
983,1606.HK,2016-07-11 06:08:10.330927+00:00,1.87,6000,1.9773,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
984,1606.HK,2016-07-11 06:24:11.907058+00:00,1.87,2000,1.9769,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
985,1606.HK,2016-07-11 06:24:15.960117+00:00,1.87,100000,1.9762,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
986,1606.HK,2016-07-11 06:26:20.467468+00:00,1.86,60000,1.9753,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
987,1606.HK,2016-07-11 06:26:24.539858+00:00,1.86,24000,1.9746,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
988,1606.HK,2016-07-11 06:27:22.506950+00:00,1.86,10000,1.9746,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
989,1606.HK,2016-07-11 06:27:54.351775+00:00,1.86,100000,1.9745,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
990,1606.HK,2016-07-11 06:31:10.683318+00:00,1.85,10000,1.9701,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
991,1606.HK,2016-07-11 06:31:10.688086+00:00,1.85,2000,1.97,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
992,1606.HK,2016-07-11 06:43:20.888685+00:00,1.85,206000,1.9683,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
993,1606.HK,2016-07-11 06:43:20.889113+00:00,1.85,242000,1.9681,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
994,1606.HK,2016-07-11 06:46:37.796134+00:00,1.85,414000,1.9672,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
995,1606.HK,2016-07-11 06:50:23.612606+00:00,1.85,2000,1.967,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
996,1606.HK,2016-07-11 06:53:00.413373+00:00,1.86,214000,1.9667,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
997,1606.HK,2016-07-11 06:55:03.384582+00:00,1.87,94000,1.9666,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
998,1606.HK,2016-07-11 06:56:05.741149+00:00,1.87,400000,1.9656,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
999,1606.HK,2016-07-11 06:56:22.885297+00:00,1.88,38000,1.9654,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1000,1606.HK,2016-07-11 06:56:25.713359+00:00,1.87,10000,1.9654,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1001,1606.HK,2016-07-11 07:17:09.674808+00:00,1.86,20000,1.9652,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1002,1606.HK,2016-07-11 07:17:09.674808+00:00,1.86,100000,1.9651,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1003,1606.HK,2016-07-11 07:17:17.838240+00:00,1.86,2000,1.9649,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1004,1606.HK,2016-07-11 07:17:17.838240+00:00,1.86,2000,1.9649,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1005,1606.HK,2016-07-11 07:17:44.158665+00:00,1.86,10000,1.9648,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1006,1606.HK,2016-07-11 07:19:14.630023+00:00,1.86,4000,1.9645,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1007,1606.HK,2016-07-11 07:20:07.258108+00:00,1.85,24000,1.9644,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1008,1606.HK,2016-07-11 07:20:07.258161+00:00,1.85,78000,1.9643,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1009,1606.HK,2016-07-11 07:32:05.718818+00:00,1.85,20000,1.9633,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1010,1606.HK,2016-07-11 07:32:05.798724+00:00,1.85,220000,1.9631,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1011,1606.HK,2016-07-11 07:34:41.966822+00:00,1.86,100000,1.9631,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
